10 #m
5 #n
0 s0 0 c0 0.163393639649 0.195721925134 0.231205992545 3 0 0 1 0 0 1 1 0.580319251587 2 1 0 3 3 0.419680748413
0 s0 1 c1 0.0404762543737 0.0582120582121 0.0804616511909 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
0 s0 2 c2 0.188008582573 0.22131147541 0.257379910575 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
0 s0 3 c3 0.0237971849661 0.0374384236453 0.0555882425479 3 0 0.118281237828 1 0 0 1 1 0.881718762172 2 1 0 3 3 0
0 s0 4 c4 0.0568378173541 0.0773195876289 0.102066615314 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
1 s1 0 c0 0.12530987212 0.152884615385 0.183699730946 3 0 0 1 0 0 1 1 0.799981560226 2 1 0 3 3 0.200018439774
1 s1 1 c1 0.17091566203 0.202127659574 0.236130343146 3 0 0 1 0 0 1 1 0.763620329882 2 1 0.236379670118 3 3 0
1 s1 2 c2 0.289954819793 0.328220858896 0.368184191159 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
1 s1 3 c3 0.114584600808 0.141584158416 0.172032253418 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
1 s1 4 c4 0.0288046450243 0.0432737535278 0.0619797030779 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
2 s2 0 c0 0.0827450777796 0.106361829026 0.133792305092 3 0 0 1 0 0 1 1 0.849753196547 2 1 0 3 3 0.150246803453
2 s2 1 c1 0.420600192111 0.461461461461 0.502695091519 3 0 0 1 0 0 1 1 0.394004218841 2 1 0.605995781159 3 3 0
2 s2 2 c2 0.0485931699901 0.0678496868476 0.0915302447722 3 0 0 1 0 0.0219678926257 1 1 0.978032107374 2 1 0 3 3 0
2 s2 3 c3 0.282373622844 0.320579110651 0.360577885176 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
2 s2 4 c4 0.0726702828239 0.0953846153846 0.122150059487 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
3 s3 0 c0 0.258940685436 0.295591182365 0.334221626986 3 0 0 1 0 0 1 1 0.455340022278 2 1 0 3 3 0.544659977722
3 s3 1 c1 0.410830570952 0.451388888889 0.49241268407 3 0 0 1 0 0 1 1 0.797346976179 2 1 0.202653023821 3 3 0
3 s3 2 c2 0.263943470855 0.301229508197 0.340484380223 3 0 0 1 0 0.126353457172 1 1 0.873646542828 2 1 0 3 3 0
3 s3 3 c3 0.288968176777 0.327198364008 0.367135970923 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
3 s3 4 c4 0.0574901004252 0.0780287474333 0.102807286355 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
4 s4 0 c0 0.0794366700563 0.102956167176 0.130422892882 3 0 0 1 0 0 1 1 0.891158980779 2 1 0 3 3 0.108841019221
4 s4 1 c1 0.28009780089 0.31799591002 0.357692599561 3 0 0 1 0 0 1 1 0.717088035164 2 1 0.282911964836 3 3 0
4 s4 2 c2 0.0422914769344 0.06 0.0820289514144 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
4 s4 3 c3 0.0399602278072 0.0570866141732 0.0784957857379 3 0 0.0649905548335 1 0 0 1 1 0.935009445166 2 1 0 3 3 0
4 s4 4 c4 0.165866726017 0.197381671702 0.231850269645 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
5 s5 0 c0 0.246977071919 0.28313253012 0.321393334697 3 0 0 1 0 0 1 1 0.247293372116 2 1 0 3 3 0.752706627884
5 s5 1 c1 0.106156157873 0.13228035538 0.161934319565 3 0 0 1 0 0 1 1 1.0 2 1 0 3 3 0
