5 #m
5 #n
0 s0 0 0 0.223122342151 0.272549019608 0.326310383391 3 0 0.298527579022 1 0 0 3 2 0 1 1 0.701472420978 2 1 0
0 s0 1 1 0.00637238408669 0.0182186234818 0.0400333927345 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
0 s0 2 2 0.269353064095 0.32304526749 0.38027348342 3 0 0 1 0 0 3 2 0 1 1 0.70565563997 2 1 0.29434436003
0 s0 3 3 0.0535072357213 0.0824742268041 0.119937531342 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
0 s0 4 4 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
1 s1 0 0 0.262082149424 0.314629258517 0.370783940506 3 0 0.371882564072 1 0 0.0184811962734 3 2 0 1 1 0.609636239655 2 1 0
1 s1 1 1 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
1 s1 2 2 0.22774546675 0.278225806452 0.333052222176 3 0 0 1 0 0 3 2 0 1 1 0.645831870231 2 1 0.354168129769
1 s1 3 3 0.00654549189625 0.018711018711 0.0411029462858 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
1 s1 4 4 0.0363988222505 0.0601941747573 0.0924585178311 3 0 0 1 0 0 3 2 0.141504022333 1 1 0.858495977667 2 1 0
2 s2 0 0 0.0227723879667 0.0435729847495 0.0743227726207 3 0 0.0549990885998 1 0 0 3 2 0 1 1 0.9450009114 2 1 0
2 s2 1 1 0.0319881152064 0.0557939914163 0.0890832985458 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
2 s2 2 2 0.277376556913 0.330078125 0.386001078016 3 0 0 1 0 0 3 2 0 1 1 0.812847692197 2 1 0.187152307803
2 s2 3 3 0.0964988441393 0.131481481481 0.173143504246 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
2 s2 4 4 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
3 s3 0 0 0 0.0 0 3 0 0 1 0 0.446866890434 3 2 0 1 1 0.553133109566 2 1 0
3 s3 1 1 0.00824449678286 0.0208728652751 0.0427425393495 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
3 s3 2 2 0.0487376536324 0.0761523046092 0.111958060512 3 0 0 1 0 0 3 2 0 1 1 0.920359306524 2 1 0.0796406934761
3 s3 3 3 0.0843446731314 0.11974789916 0.162991179077 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
3 s3 4 4 0 0.0 0 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
4 s4 0 0 0 0.0 0 3 0 0 1 0 0.0100597789205 3 2 0 1 1 0.989940221079 2 1 0
4 s4 1 1 0.102841929122 0.140280561122 0.184775085762 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
4 s4 2 2 0.132669780148 0.176211453744 0.226721228971 3 0 0 1 0 0 3 2 0 1 1 0.950631078978 2 1 0.0493689210224
4 s4 3 3 0.0828432079639 0.11619047619 0.156707223231 3 0 0 1 0 0 3 2 0 1 1 1.0 2 1 0
4 s4 4 4 0.0182385674765 0.0356472795497 0.061787535429 3 0 0 1 0 0 3 2 0.116029329758 1 1 0.883970670242 2 1 0
